,"gross returns, 4h","net returns, 4h","gross returns, 8h","net returns, 8h","gross returns, 12h","net returns, 12h","gross returns, 24h","net returns, 24h"
2022-11-13 12:00:00,0.004848762309355865,0.004671246501832556,,,0.002238804407522193,0.0016813744876634307,,
2022-11-13 16:00:00,-0.0025349321020044302,-0.0027653468485482093,0.005119538663466492,0.0050160903876044225,,,,
2022-11-13 20:00:00,-0.00157270632780002,-0.00195030072639967,,,,,,
2022-11-14 00:00:00,-0.0031802029641369305,-0.0036875012172716427,-0.008942336922852451,-0.009154932447461324,-0.004346843195186786,-0.004449407297750889,-0.0011215661895765947,-0.001399085569421556
2022-11-14 04:00:00,-0.00010281284591349537,-0.00032471117763928397,,,,,,
2022-11-14 08:00:00,0.003584499208339631,0.003164370900400577,0.0019569601540907304,0.0018078585929861685,,,,
2022-11-14 12:00:00,0.0033238872128688282,0.0029163637018970413,,,0.0018502022221142168,0.0015929849355748355,,
2022-11-14 16:00:00,-0.0013084760151451554,-0.0014036207260877812,0.005995775522154953,0.005754272289203858,,,,
2022-11-14 20:00:00,4.100404510951094e-05,-3.471464945441221e-05,,,,,,
2022-11-15 00:00:00,0.0026536110203282466,0.002573173120884734,-0.002152275764247415,-0.002405854777003291,0.0002659206649093742,0.00016486744983176883,0.00582350485895591,0.005674667649653585
2022-11-15 04:00:00,-0.00013785938078146473,-0.00029754930326208497,,,,,,
2022-11-15 08:00:00,0.0013228783549863042,0.0010256316295118321,0.002158767489957223,0.001958140530709574,,,,
2022-11-15 12:00:00,0.0013179524576570228,0.0010828427397886842,,,-0.0005871543090278427,-0.0010211858688658542,,
2022-11-15 16:00:00,0.0022261258126211056,0.001683281167290494,0.00190955569396103,0.0017810290481930049,,,,
2022-11-15 20:00:00,0.0005562835216268283,0.00031520297710045284,,,,,,
2022-11-16 00:00:00,-0.0008652840985611047,-0.001205542181374491,-0.004792509457390538,-0.004823857419772983,-0.00331490244336057,-0.003428864078368625,-0.0024884655757998675,-0.0026605585990556813
2022-11-16 04:00:00,0.00140497706736168,0.0012383419916648561,,,,,,
2022-11-16 08:00:00,0.002134854960437602,0.001845543604385423,0.0045302392665561905,0.00427261733756297,,,,
2022-11-16 12:00:00,-0.003464736209702512,-0.003507746962390684,,,0.005546174196882606,0.005194758757052532,,
2022-11-16 16:00:00,-0.00215539876482667,-0.002369529932636044,-0.004733923635069658,-0.004948663034205156,,,,
2022-11-16 20:00:00,-0.0003645268691230763,-0.0003828195520499056,,,,,,
2022-11-17 00:00:00,0.0036481713743404566,0.0032976880653599015,0.0008294708876975517,0.0005372835551501292,-0.0025064588871286627,-0.002758711139380915,0.0023169207729893124,0.0021231223233769093
2022-11-17 04:00:00,-0.003171368822945718,-0.003337140993340233,,,,,,
2022-11-17 08:00:00,-0.0008507322127847087,-0.0008903663591261721,-0.001968557334897548,-0.0020816918881283323,,,,
2022-11-17 12:00:00,-0.0009089214788886744,-0.0010045792763757402,,,0.0002635637470101246,3.233251577889343e-05,,
2022-11-17 16:00:00,0.0013843804922735537,0.0013783198862129477,0.0002910240771881407,0.00017631969576363096,,,,
2022-11-17 20:00:00,0.0009370317170761129,0.0006793736888298493,,,,,,
2022-11-18 00:00:00,0.0005148314266110775,3.368965816280745e-05,0.000995457830009541,0.0006024810143770615,-0.002588642461995605,-0.0028664134456489413,-0.003116188280515826,-0.0034540318323128664
2022-11-18 04:00:00,0.0015299126157055328,0.0006710794863705674,,,,,,
2022-11-18 08:00:00,0.000875933464092126,0.0004995106998644837,0.0020885780880239204,0.0013771069488553397,,,,
2022-11-18 12:00:00,0.0016189423790171113,0.0012054864831799574,,,0.003258960696255529,0.003014616804852814,,
2022-11-18 16:00:00,0.0010001052031527638,0.0009820600903708088,-0.000171003577875318,-0.0005125943047106318,,,,
2022-11-18 20:00:00,0.0017210930471766696,0.001332020518293486,,,,,,
2022-11-19 00:00:00,-0.0003760725413473698,-0.000808402259229802,0.0011087316861273875,0.0008495302086420287,-0.0030280639119711476,-0.003139677788290906,0.0024550521662564688,0.0020146388161656993
2022-11-19 04:00:00,-0.0004060235627285943,-0.0007224598146487171,,,,,,
2022-11-19 08:00:00,0.0007550858843855393,0.0004614241632061155,0.0015708866564860466,0.0014078772520973318,,,,
2022-11-19 12:00:00,0.004841243922942762,0.004585169995924423,,,0.006665053068592056,0.006191448242046053,,
2022-11-19 16:00:00,0.002220878247305118,0.001926697559275968,0.005161222208198855,0.004993867830419457,,,,
2022-11-19 20:00:00,3.995854047939132e-06,-0.00040166288859939524,,,,,,
2022-11-20 00:00:00,-7.00578516382083e-05,-0.00015304011327900658,0.0031192157492289864,0.0028591151441404103,0.004685539525480235,0.004585992014168017,0.011521870525468025,0.011025040473799264
2022-11-20 04:00:00,0.0006467162125463209,-0.0018762893533163878,,,,,,
2022-11-20 08:00:00,-0.00046301776854019576,-0.0010786640270435974,0.0035760432747590654,0.003513347349994175,,,,
2022-11-20 12:00:00,0.0006410491574205079,0.0004310491574205079,,,0.0027028173696590474,0.0025876110073938616,,
2022-11-20 16:00:00,0.00029264550404597316,4.8210152163812774e-05,0.0004512968283031948,0.00015937196620992847,,,,
2022-11-20 20:00:00,0.004477103048323672,0.003896646206368218,,,,,,
2022-11-21 00:00:00,0.005671174181286338,0.005222596837305267,-0.0059813861115067726,-0.00634519501043997,-0.0029419427654170435,-0.003355388028862307,-0.003865828420008839,-0.004448121395850202
2022-11-21 04:00:00,-0.0015093578783094085,-0.0016966027762685921,,,,,,
2022-11-21 08:00:00,-0.0042519624181964815,-0.004461962418196482,0.0026928255162864305,0.002296694313595093,,,,
2022-11-21 12:00:00,0.0007666088033631152,0.00035742512989372737,,,0.0021955053155659817,0.0019672770873377537,,
2022-11-21 16:00:00,0.004121238914417784,0.0035989324468225625,0.004197968459752425,0.0037998206655785586,,,,
2022-11-21 20:00:00,0.0004368765586829038,0.0002617538090920691,,,,,,
2022-11-22 00:00:00,0.0014754712874570312,0.0011483354445765074,0.0029715093720459633,0.0025970640365741643,0.004479476885311729,0.004146143551978396,0.004474709162238017,0.0040917991925853246
2022-11-22 04:00:00,-0.0034050492704599897,-0.00407536673077745,,,,,,
2022-11-22 08:00:00,0.004727422862334921,0.004394229814248255,-0.006161008975401689,-0.006693942208710016,,,,
2022-11-22 12:00:00,0.011496282037394702,0.010202868763738267,,,-0.004231444612378933,-0.004573786954721276,,
2022-11-22 16:00:00,0.0035424357657460642,0.002903798314038704,0.007651280589152312,0.0069442960250670396,,,,
2022-11-22 20:00:00,0.0015580140306156577,0.0003534313792244955,,,,,,
2022-11-23 00:00:00,0.0005083027170706438,-0.00016015648330345027,0.00226744090081043,0.0018170433168972868,0.004545060362244235,0.004151666968850842,0.006347652840285601,0.006129665035407552
2022-11-23 04:00:00,-0.0006786962941234702,-0.0011140704437833343,,,,,,
2022-11-23 08:00:00,-0.0005212029206684317,-0.0009699784308725133,0.0038548652404086507,0.003311914679660537,,,,
2022-11-23 12:00:00,0.003999675765198727,0.003564591204369485,,,-0.00011128829602036249,-0.0003545315392636057,,
2022-11-23 16:00:00,-0.0003400328806293836,-0.00069740220469621,0.0005943662326905811,0.00027784330437677406,,,,
2022-11-23 20:00:00,0.0028776653968607554,0.0025958829383900452,,,,,,
2022-11-24 00:00:00,-0.001548018881740466,-0.0015971187180743448,0.001657631854699769,0.0012124907888690479,0.004372521472268817,0.004243320090435856,0.0031386600927928955,0.002852074726939237
2022-11-24 04:00:00,0.00048652230693419494,0.0002541164149538349,,,,,,
2022-11-24 08:00:00,0.0006052983128451453,0.0004888897958815867,0.000333844453891884,-8.250022788984675e-05,,,,
2022-11-24 12:00:00,-0.0016336059255755164,-0.002001673558425758,,,-0.003864989441492666,-0.0040454405693122145,,
2022-11-24 16:00:00,0.004081546108808864,0.003581731293994049,0.005356939350889163,0.00516994974634517,,,,
2022-11-24 20:00:00,0.0010736889210620102,0.0007586164572938943,,,,,,
2022-11-25 00:00:00,-0.0008098396413675235,-0.0012307239951090201,-0.0026246250457624223,-0.0028973860931671308,0.00015541119453439764,2.1526934334347992e-05,-0.001667970402973684,-0.002058214305412708
2022-11-25 04:00:00,-0.004143081144494394,-0.00468458760214992,,,,,,
2022-11-25 08:00:00,-0.006093579708311685,-0.006244948468376098,0.006323991352063449,0.005948025932137039,,,,
2022-11-25 12:00:00,-0.0020306393448374697,-0.0020596248520838465,,,0.00453293863431129,0.004388794490167146,,
2022-11-25 16:00:00,0.002346761343807351,0.0021245391215851286,0.0010680192911211917,0.0007028259675289696,,,,
2022-11-25 20:00:00,0.000611766874292484,-0.00021940864905695254,,,,,,
2022-11-26 00:00:00,0.0022381338410582628,0.0018685686236669585,0.0014854959132897248,0.0011385446937775296,0.0023081968932302252,0.0021950040010899645,0.004485498278721165,0.004145405633608668
2022-11-26 04:00:00,-0.008393743844183248,-0.008618233640101615,,,,,,
2022-11-26 08:00:00,-0.00031023384930416094,-0.0003442474547463378,-0.004939441950535284,-0.0057168203860532545,,,,
2022-11-26 12:00:00,0.0017159651795700013,0.0015182485276918588,,,-0.004337564222295522,-0.00478314005211397,,
2022-11-26 16:00:00,-0.0007455333591266417,-0.0009785768373875112,0.0020921399828552093,0.0015526050991342792,,,,
2022-11-26 20:00:00,0.0004674741963665244,0.0002296214900666131,,,,,,
2022-11-27 00:00:00,0.00035886758692770405,7.526214475083332e-05,-0.0017595378863975448,-0.002001398351513824,-0.0006821874681109853,-0.0013676686810312226,-0.006171647518487911,-0.0067101964414329335
2022-11-27 04:00:00,0.0011875225816575187,0.000905073602065682,,,,,,
2022-11-27 08:00:00,3.034061035899766e-05,-0.0002038208803242322,-0.0054389279476727325,-0.006035205588511514,,,,
2022-11-27 12:00:00,-0.0017406062844807686,-0.002088243078328743,,,0.00303959487872793,0.0026762315153645664,,
2022-11-27 16:00:00,-0.0003083525265673688,-0.0004139307578598858,8.090208529838536e-05,-0.0003313886273260314,,,,
2022-11-27 20:00:00,-0.0029913765672682437,-0.003266410580873686,,,,,,
2022-11-28 00:00:00,0.004817255991640388,0.004457433453929652,-0.0039758589344767925,-0.0045624242299886816,0.0007479263799310828,0.0003605389925436954,0.004517785585655467,0.0038721006254543774
2022-11-28 04:00:00,0.0004951082478352881,0.0002357766891248473,,,,,,
2022-11-28 08:00:00,0.0041840568105718685,0.003768410552068467,0.001970007866814088,0.0016049082077529814,,,,
2022-11-28 12:00:00,0.0020145036345893745,0.0014854501001321132,,,0.00328556109849698,0.0029672427801786614,,
2022-11-28 16:00:00,-0.006102326860946403,-0.006344093453016946,-0.00034581188609932706,-0.0008163746566620977,,,,
2022-11-28 20:00:00,0.001409868163492537,0.0009559117855240009,,,,,,
2022-11-29 00:00:00,-0.0010107834710625832,-0.0013045722909383597,-0.0006306585322501893,-0.0007761869875347422,-0.007139695982551445,-0.007265822108677571,-0.0023678681972528893,-0.002708509908482836
2022-11-29 04:00:00,0.001671177062509551,0.0014181335842486814,,,,,,
2022-11-29 08:00:00,0.001246833784103007,0.0010169018113138915,0.002018987672838246,0.0018994225572562145,,,,
2022-11-29 12:00:00,0.0019103875926577227,0.0015384828307529609,,,0.003457508835619089,0.003424475802586056,,
2022-11-29 16:00:00,0.001192560981703141,0.0010695822582988857,0.003104724877620119,0.002975692619555603,,,,
2022-11-29 20:00:00,0.00031675852092512855,-6.679915746537666e-05,,,,,,
2022-11-30 00:00:00,-0.004348629256551323,-0.004581894562673773,0.0016882037700668092,0.00120725496143608,0.002136126253126552,0.0014968670844556187,0.0016894618126663083,0.0013542867951921516
2022-11-30 04:00:00,0.0007289556997432666,0.00036888767253238225,,,,,,
2022-11-30 08:00:00,-0.0005432561618961165,-0.000669106502032171,0.006466078110769666,0.006223295986667212,,,,
2022-11-30 12:00:00,-0.0005028974113393076,-0.0005267069351488315,,,0.005704706393450199,0.005478607208837082,,
2022-11-30 16:00:00,0.0011291146173815472,0.0010007383973283084,0.003192281723285187,0.002875173874894518,,,,
2022-11-30 20:00:00,-0.0013342105019792153,-0.0018209422381519453,,,,,,
2022-12-01 00:00:00,0.0011412177203414516,0.0009354354074162816,-0.0020361677265924505,-0.0021617491219412875,-0.0036559865428220173,-0.003953525845624478,0.0002811236736452696,0.00010318448065886965
2022-12-01 04:00:00,-0.0027596562811338186,-0.0031046133944139134,,,,,,
2022-12-01 08:00:00,0.0026381883821223725,0.0021564847441454425,-0.00032764203837335945,-0.0004795800228694835,,,,
2022-12-01 12:00:00,0.0003561133306713712,6.529700414075894e-05,,,-0.006359813436727622,-0.006720091897006082,,
2022-12-01 16:00:00,0.0002209719273155752,-1.2021269963336434e-05,-0.0035717420822634887,-0.003957424217082908,,,,
2022-12-01 20:00:00,0.0010415341224613362,0.0008000375238218804,,,,,,
2022-12-02 00:00:00,-0.0007018897785836084,-0.0009514816153183023,0.0012805275311189611,0.001194463157882795,-0.0005614318978930079,-0.000600470936932047,-0.005334404865688577,-0.005713835198010333
2022-12-02 04:00:00,0.0034736559869806257,0.0030275690304588866,,,,,,
2022-12-02 08:00:00,0.00249925329870017,0.002238383733482779,0.0010312756398083277,0.0007584074227540642,,,,
2022-12-02 12:00:00,-0.001386652027682477,-0.0015749602205248313,,,0.00411370437045529,0.003922365663327109,,
2022-12-02 16:00:00,0.0010612476161702654,0.0009915197250138029,0.0015175570896872172,0.0012539911982143489,,,,
2022-12-02 20:00:00,0.0018323899684668074,0.0015908933698273516,,,,,,
2022-12-03 00:00:00,-0.003840193743056814,-0.0040241688983363175,-0.00191166543536912,-0.0019364716369195075,-5.995874994725486e-05,-0.00019283619242222057,0.0011236565240622322,0.000997843515932151
2022-12-03 04:00:00,0.0012043643043707815,0.0008957071023595422,,,,,,
2022-12-03 08:00:00,-0.0008795105685320098,-0.0010563813168313295,-0.0005538434413697164,-0.0006003550692766932,,,,
2022-12-03 12:00:00,0.00067616174167218,0.00042881480289666985,,,0.00037914157769711155,0.00029605603578804023,,
2022-12-03 16:00:00,-7.069188049285963e-05,-0.0002955218124656488,4.62557607688928e-08,-0.0001313937470970884,,,,
2022-12-03 20:00:00,0.0027945607546433875,0.002622792047160394,,,,,,
2022-12-04 00:00:00,0.0005465203812088024,0.00038155439481424454,-0.00039120800494178666,-0.0006263382160659963,-0.0007169600719813798,-0.0008560826532092242,-0.0003820556406519921,-0.0003956920042883557
2022-12-04 04:00:00,-0.003488506083485068,-0.0035055128862061563,,,,,,
2022-12-04 08:00:00,-9.328359287946665e-05,-0.00011369175614477278,-0.0033961208209957877,-0.003692330587723184,,,,
2022-12-04 12:00:00,0.0005069016094651223,0.00035322814007736716,,,0.0027133433720102863,0.002355986014652929,,
2022-12-04 16:00:00,0.0005208628630662211,0.00036552272701179936,0.0016160408532951045,0.0013839635613240283,,,,
2022-12-04 20:00:00,-0.0002489530760619623,-0.0005646673617762481,,,,,,
2022-12-05 00:00:00,0.0023521621194046854,0.002175495452738019,2.0970691593965836e-06,-0.0001411956137674327,0.0005800228066104147,0.00034325521194808315,0.0042596079779479365,0.003988718083528631
2022-12-05 04:00:00,-0.00036783444169270936,-0.0005180144744259336,,,,,,
2022-12-05 08:00:00,0.0018450020582451855,0.0017002611962702808,4.238494545809272e-05,-0.00024226952608662273,,,,
2022-12-05 12:00:00,0.01023146302913919,0.009152737990736733,,,0.012820458281301064,0.012210099805927108,,
2022-12-05 16:00:00,0.0011244804782577357,0.0011152638883959846,0.017141400642798444,0.01594765234905015,,,,
2022-12-05 20:00:00,-0.00029410157169573563,-0.00030331816155748675,,,,,,
2022-12-06 00:00:00,-0.0008365960026638197,-0.0010234712929149538,-0.0007184819314972439,-0.000835599048614361,-1.555294072432357e-05,-0.00012730393482825885,0.010824071293195257,0.010661175365593448
2022-12-06 04:00:00,-0.0036572443172607043,-0.003675848968423495,,,,,,
2022-12-06 08:00:00,0.0014327151268866563,0.0014017073749486718,0.001330823539828705,0.0011626553716605368,,,,
2022-12-06 12:00:00,0.003788304377032338,0.003654752336984708,,,0.003973271893237531,0.0037808476508132886,,
2022-12-06 16:00:00,0.0031314937650354017,0.0029171931231485528,0.006651951416888228,0.006327627092563903,,,,
2022-12-06 20:00:00,0.0006296159626659963,0.0004153153207791476,,,,,,
2022-12-07 00:00:00,0.0017811445744799926,0.0015579968409874315,0.0006156089708995485,0.0004249182802088578,0.0016801219703697198,0.00125938831805712,0.0018816438834405053,0.0016721827563323194
2022-12-07 04:00:00,-0.0013712176914707588,-0.0017018789842010171,,,,,,
2022-12-07 08:00:00,-0.001473562157782337,-0.001479831750258826,-0.004942680157694128,-0.005441178656192627,,,,
2022-12-07 12:00:00,-0.001182393299826186,-0.0015373067521909126,,,-0.0046046303752537675,-0.0050190989791960555,,
2022-12-07 16:00:00,0.0005454128342345131,0.0003328524477610831,-0.0006643792314219132,-0.0006763912434339252,,,,
2022-12-07 20:00:00,0.0011982471188766589,0.001003124045492716,,,,,,
2022-12-08 00:00:00,0.0011496621411262206,0.0008198616733947183,9.641485763578364e-05,-6.875030752938151e-05,-0.001130588270108045,-0.001151609291129066,-0.0021762207917641876,-0.0023686450341884303
2022-12-08 04:00:00,0.0003014680625240694,0.0001478630468500882,,,,,,
2022-12-08 08:00:00,-0.0025637569490541507,-0.002786327481969511,-0.0030001939783279234,-0.0030902840684180134,,,,
2022-12-08 12:00:00,0.002539217791582745,0.001951780571776226,,,-0.0014400761757573358,-0.0014896257253068854,,
2022-12-08 16:00:00,-0.0028044140272725187,-0.0029454278521573113,0.002470087018528662,0.0019956125440541875,,,,
2022-12-08 20:00:00,0.005244482916126417,0.005158375675030429,,,,,,
2022-12-09 00:00:00,-0.0035568028831039706,-0.003572163866206889,0.002262095911951248,0.0019497835996389356,0.002658877092165204,0.002259448340104873,-0.0003688634593375636,-0.0006293872492731183
2022-12-09 04:00:00,-0.003824327672598813,-0.0038427608523223153,,,,,,
2022-12-09 08:00:00,-0.0011686928692493587,-0.0013464072673610818,0.002741410606319234,0.002561230426139054,,,,
2022-12-09 12:00:00,0.0016534533415591306,0.0014879808976641848,,,-0.0031852108912331836,-0.0033728511630839817,,
2022-12-09 16:00:00,-0.0010006252678415979,-0.001080966781791514,0.0006597608578863867,0.00031291401103953985,,,,
2022-12-09 20:00:00,0.004009009337011011,0.0037030900000339095,,,,,,
2022-12-10 00:00:00,0.001332537287220946,0.0008098542355056363,0.0045712355417000345,0.004138803109267602,0.0047757502355953805,0.004618045162100833,0.0031389778436304496,0.0029232915691206457
